id,licenseNumber,operationType,establishmentType,entityName,squareFootage,dbaName,streetNumber,nysMunicipalBoundaries
00000000-0000-0000-AC7B-4162EEDC5413,724404,Store,JAC,793 WYCKOFF DELI CORP,1000,793 WYCOFF DELI,793,196
00000000-0000-0000-0994-58D78A646BDA,220099,Store,JAC,STEWARTS SHOPS CORP,0,STEWARTS SHOP 399,10546,860
00000000-0000-0000-CCA1-2D472FB1773B,750142,Store,JAC,RAVIDASSIA BANGER INC,1600,PAL MINI MART,960,278
00000000-0000-0000-6A07-A16BBFC37DA9,730509,Store,A,DOLGEN NEW YORK LLC,1500,DOLLAR GENERAL   19211,900,307
00000000-0000-0000-4B99-566F8019C7E5,728078,Store,JAC,236 PROSPECT MARKET LLC,3500,PROSPECT MARKET,236,894
00000000-0000-0000-0F6B-C92623CE8B55,744704,Store,JAC,ATLANTIC DELI GROCERY 117 LLC,1000,ATLANTIC DELI GROCERY,117-12,196
00000000-0000-0000-0D40-3D9A9C021F7E,748151,Store,JAC,MARCOS GROCERY & DELI INC,0,MARCOS GROCERY & DELI,900,749
00000000-0000-0000-6834-A23986C5B827,738494,Store,JAC,BAY RIDGE KINGS MARKET INC,1000,BAY RIDGE KINGS MARKET,8118,894
00000000-0000-0000-4237-5749DFB29A58,707904,Store,JAC,HENRY UBORN,800,OCEAN FRESH SEA & CARIB,1415,894
00000000-0000-0000-8837-7A31466EE606,732798,Store,JAD,QUEENS BEVERAGE DEPOT INC,4000,BEVERAGE DEPOT,166-01,196
00000000-0000-0000-1BC2-334ED6B0DC5F,637005,Store,A,MIHIR CORP,1000,MIHIR,64-36,196
00000000-0000-0000-ACED-7F092C383C66,672075,Store,JAC,DEADBREAD INC,500,BAKED IN BROOKLYN,755,894
00000000-0000-0000-8483-0D5F08920491,735569,Store,JAC,SPEEDWAY LLC,0,EXPRESS MART  347/ SPEE,20,141
00000000-0000-0000-9F35-4EC8BCEAABB0,741792,Store,JAC,CHIPS MEAT LLC,0,CHIPS PLACE,5853,314
00000000-0000-0000-1976-DA59D0D82E1E,754525,Store,JAC,BRAVO CARNICERIA MINI MARKET INC,2500,BRAVO CARNICERIA MINI M,7007,196
00000000-0000-0000-DD2E-CA056E3C84D0,723282,Store,JAC,JFE FRANCHISING INC,0,SNOWFOX-HANNAFORD 8391,95,994
00000000-0000-0000-9B70-2334CDDC6302,729127,Store,A,DISCOUNT CORP AND 99 CENT,0,DISCOUNT CORP AND 99 CE,545,307
00000000-0000-0000-55AD-89E8A60B374E,050055,Store,JABC,WAL-MART STORES EAST LP,202000,WAL-MART SUPER CTR 1830,297,87
00000000-0000-0000-2373-22FA548335AE,714314,Store,JAC,LUCERO MARIE,600,LUCERO GROCERY,60-11,196
00000000-0000-0000-E317-294AACBDFD2D,748004,Store,JAC,MM3 LLC,1800,PARKVIEW MARKET,511,894
00000000-0000-0000-3E05-FE0D32195B60,638010,Store,JAC,ROHAN DELI INC,2000,ROHAN DELI,601,196
00000000-0000-0000-292E-51B4D011DAF2,750169,Store,JAC,A & N GROCERY DELI CORP,500,A & N GROCERY DELI,104,749
00000000-0000-0000-0538-EAB9E2714D98,010874,Store,A,NEW COVENANT CHRISTIAN FELLOWSHIP,1000,WALK IN THE WORD BKSTR,365,814
00000000-0000-0000-1269-76031277AD0D,746989,Store,JAC,FOUR KANYA INC,1800,7-ELEVEN STORE  33570B,105,749
00000000-0000-0000-324A-3F4144D2AF84,400190,Store,JAC,LUCAS TONY P,2880,LUCAS MOTORSPORTS TWIN,5,327
00000000-0000-0000-4F1C-D6A952E6D55F,705969,Store,JAC,BARKEATER CHOCOLATES LLC,900,BARKEATER CHOCOLATES,3235,821
00000000-0000-0000-B59D-B177D460D56E,745945,Store,JAC,FRESH CATSKILLS LLC,27000,FRESH CATSKILLS,82,650
00000000-0000-0000-9D5A-668732F32E36,080045,Store,JABC,PRICE CHOPPER OPERATING CO INC,53000,PRICE CHOPPER 161,5631,264
00000000-0000-0000-7059-BF5F4EB7012F,616513,Store,JAC,711 FLUSHING AVENUE FOOD INC,700,711 FLUSHING AVENUE FD,711,894
00000000-0000-0000-8F29-54351C492075,311203,Store,JAC,HITHAMS POP SHOP INC,0,HITHAMS POP SHOP,507,687
00000000-0000-0000-18FA-985F8796115C,726236,Store,A,DOLLAR TREE STORES INC,0,DOLLAR TREE  05983,203,962
00000000-0000-0000-0867-4B8855DD0F11,550449,Store,JAC,STOP&SHOP SUPERMARKET CO LLC THE,50000,STOP&SHOP 593,670,959
00000000-0000-0000-6820-DAA075E917D7,135751,Store,A,BEVERAGE CENTER ASSOCIATES INC,5000,BEVERAGE CENTER ASSOCIA,185,588
00000000-0000-0000-51D9-D47EFC7B4C45,728855,Store,A,CPL WORKS  INC,450,CPL WORKS,34-51,196
00000000-0000-0000-AE25-954B02DC29CA,420165,Store,A,WAL-MART STORES EAST LP,5000,WAL-MART 2264,1320,105
00000000-0000-0000-47E1-841A7E0AB22A,622043,Store,JAC,HEALTH NUTS INC THE,3000,HEALTH NUTS THE,1208,749
00000000-0000-0000-0F6A-5CC667C7AB47,738032,Store,JAC,SOHO GROCERY DELI CORP,1800,SOHO GROCERY DELI,37,749
00000000-0000-0000-EE8C-5455518B8E09,748577,Store,JAC,HOW SWEET IT IS INC,0,HOW SWEET IT IS,994,948
00000000-0000-0000-C27D-C385C7CBEA4C,745604,Store,JAC,WING FUNG 2019 INC,4000,WING FUNG,78-21,196
00000000-0000-0000-7659-E8F8F41B83C3,752816,Store,JAC,1870 FOOD MARKET INC,1800,1870 FOOD MARKET,1870,749
00000000-0000-0000-E9FD-1F56C68153A5,721308,Store,A,2185 ADAM 99C CORP,2500,2185 ADAM 99C,2185,749
00000000-0000-0000-C702-2F0A41F80C41,755884,Store,A,MORRIS CANDY SHOP CORP,800,MORRIS CANDY SHOP,602,307
00000000-0000-0000-64F0-E098F040D517,605776,Store,JAC,1170 WEBSTER AVE MEAT INC,2300,WEBSTER MEAT FARM,1170,307
00000000-0000-0000-1269-AE92D132EDAD,545154,Store,JAC,UNITED REFINING CO OF PA INC,2000,KWIK FILL M0119,2166,627
00000000-0000-0000-9433-2062B7F7D026,740388,Store,JAC,A PLUS CONVENIENCE STORES INC,2000,7 ELEVEN  35149A,2412,278
00000000-0000-0000-134C-661617486671,737862,Store,JAC,ANGOLA LAKESIDE MARKET & BUTCHER,6000,LAKESIDE MARKET,9155,291
00000000-0000-0000-A85B-4935D0A7821E,627823,Store,JAC,NEUHAUS INC,80,NEUHAUS,569,749
00000000-0000-0000-135B-DC5E500BD2FE,754094,Store,JAC,OZONO DELI GROCERY CORP,1000,OZONO DELI GROCERY,430,307
00000000-0000-0000-A602-6395124467A3,740078,Store,JAC,PAPI FISH MARKET CORP,0,PAPI FISH MARKET,2036,894
00000000-0000-0000-E46B-1A81853AA9CD,750632,Store,JAC,P & S DELI GROCERY CORP,1500,P & S DELI GROCERY,43-03,196
00000000-0000-0000-EFEF-C162C28D0686,740003,Store,JAC,ROYAL USA TRADE INC,0,ROYAL USA TRADE,380,894
00000000-0000-0000-58CD-5011E1FAE72E,755315,Store,A,4 ACES DELI AND GROCERY INC,0,4 ACES DELI AND GROCERY,106,814
00000000-0000-0000-EB9D-C1EA7126AE5B,718548,Store,JAC,RETAIL MANAGEMENT CORP,1200,7 ELEVEN STORE  37127A,1029,1022
00000000-0000-0000-6E90-B3FFC4BF8442,728946,Store,JABC,COSTCO WHOLESALE CORP,148000,COSTCO WHOLESALE  1215,3705,62
00000000-0000-0000-1A9A-7CB826DE9E42,732212,Store,JAC,7-ELEVEN INC,2400,A PLUS  40189,1431,537
00000000-0000-0000-B04E-B6D3CFA5B8E3,733955,Store,A,BOLLA OPERATING CORP,0,ROCKAWAY & SEAVIEW STAT,2000,894
00000000-0000-0000-9C41-CF5C54DD0334,604380,Store,A,DOLLAR GOAL DISCOUNT INC,1100,99 CENTS TEAM,870-888,307
00000000-0000-0000-C129-9D8A6B7B9559,131067,Store,A,DOLGEN NEW YORK LLC,10000,DOLLAR GENERAL  12419,1671,604
00000000-0000-0000-57E7-4227D6380FF5,749208,Store,JABC,WAL-MART STORES EAST LP,195000,WALMART  8331,901,1022
00000000-0000-0000-573E-299ECFEA3559,030198,Store,A,ECKERD CORP,7000,RITE AID 10790,511,938
00000000-0000-0000-0DDA-82AD7E2D7ABB,752661,Store,A,GETIR US INC,3000,GETIR,575,894
00000000-0000-0000-6AF7-0A66071950BB,141460,Store,A,DOLGEN NEW YORK LLC,1000,DOLLAR GENERAL 9029,1233,287
00000000-0000-0000-BE35-D3E3C79670B7,609574,Store,A,BRIANELLY DELI GROCERY INC,1200,BRIANELLY DELI GROCERY,480,307
00000000-0000-0000-FFB0-688048E8EAD4,750760,Store,JAC,R&M AMSTERDAM FOOD LLC,7500,KEYFOOD FRESH,733,749
00000000-0000-0000-7140-7E9F694AD6D1,742707,Store,JAC,SOCO PETRO LLC AMB  2,900,SOCO PETRO AMB  2,3500,307
00000000-0000-0000-7E7A-3AFF3ACB7041,390358,Store,JACD,CABLE BEVERAGE INC,0,CABLE BEVERAGE,176,532
00000000-0000-0000-2AC5-336548A73276,740473,Store,JAC,JEMGO LLC,1500,BUTTER MEAT CO,1,394
00000000-0000-0000-0625-8B620F59C8F5,721503,Store,A,MADINA PHARMACY INC,2950,MADINA PHARMACY,1105,300
00000000-0000-0000-0ACA-2FDDD3D16CD9,746235,Store,JAC,HUDSON RIVER DELI GROCERY CORP,0,HUDSON RIVER DELI GROCE,139,948
00000000-0000-0000-91D1-08BBDDECEF27,702624,Store,JAC,NISHA & SONS CORP,3000,UNION FOOD MART & DELI,2,999
00000000-0000-0000-650E-9DD385626476,725442,Store,JAC,A & M DELI & GRILL INC,1000,A & M DELI & GRILL,13202,196
00000000-0000-0000-B9D4-2798DEBBDD69,735052,Store,JAC,ALRA CORP,25000,EXTRA JUMBO MARKET PLAC,1384,307
00000000-0000-0000-6A15-EDF6EB6A2186,741490,Store,JAC,SI BEACH CORP,3500,AMAZING DELI,643,585
00000000-0000-0000-8FD4-10CECD5E9725,728716,Store,JAC,NEW FISH TREE INC,1800,NEW FISH TREE,2487,749
00000000-0000-0000-52CE-F10EBFE8F1E4,746531,Store,JAC,94 STAR DELI & GROCERY CORP,500,94 STAR DELI & GROCERY,714,749
00000000-0000-0000-F9E6-33EAA4C3DCD8,615625,Store,JAC,YIJUNG MARKET LLC,1800,YIJUNG MARKET,2919,894
00000000-0000-0000-11CA-D0F8714E7DFC,618360,Store,JAC,AS FULTON FOOD CORP,5000,BRAVO SUPERMARKET,1299,894
00000000-0000-0000-FBB7-03A82D3BF3C3,749146,Store,A,ICNA RELIEF USA PROGRAMS INC,0,ICNA RELIEF USA PROGRAM,1277D,307
00000000-0000-0000-ECDB-A3624E4031BC,756114,Store,JAC,NY A&M 1990 CORP,0,NY A&M 1990,1187,749
00000000-0000-0000-C0A6-D82E1CF5EC2A,743225,Store,JAC,BOLLA OPERATING LI CORP,0,KINGS RT 109 C-STORE,1200,1023
00000000-0000-0000-CF8C-463E774AC849,260982,Store,A,FAMILY DOLLAR STORES OF NY INC,10000,FAMILY DOLLAR   4744,338,537
00000000-0000-0000-C2A6-F2454A14D708,285430,Store,JAC,SEAFORD BEVERAGE DIST INC,5000,SEAFORD BEVERAGE DIST,4034,62
00000000-0000-0000-59EC-3758D3C2535C,729728,Store,JACDK,RAJA FOODS & VEGETABLES INC,10000,RAJA FOODS & VEGETABLES,57-03,196
00000000-0000-0000-8505-4493EB576AB3,718861,Store,JAC,AA & A DELI MART INC,1000,AA & A DELI MART,807,104
00000000-0000-0000-8260-B29E9AC31014,724600,Store,JAC,VEGA EXECUTIVE INC,2200,7 ELEVEN STORE 35162A,2458,300
00000000-0000-0000-05FB-070A17765A08,725276,Store,JAC,SOY BEAN CHAN INC,0,SOY BEAN CHAN,89-02,196
00000000-0000-0000-20E2-C956B5DAF896,283043,Store,A,WALGREEN EASTERN CO INC,11000,WALGREENS  10134,652,62
00000000-0000-0000-61A6-9C5985496E94,115142,Store,JACDK,SEARS JOHN,2500,BILL BROS DAIRY,219,778
00000000-0000-0000-D836-13B4B808F910,718023,Store,JAC,MR ROMANO CONVENIENCE MARKET INC,0,MR ROMANO CONVENIENCE,1321,984
00000000-0000-0000-C3AD-4D83862535F4,736882,Store,A,WALGREEN EASTERN CO INC,10000,WALGREENS  18321,2532,894
00000000-0000-0000-FC72-409ADC2F59D1,749158,Store,JAC,SHAWN TIMMERMAN DEREK WEBSTER,0,THE HAPPY PICKLE,175,549
00000000-0000-0000-458C-3143D66D62AA,480368,Store,A,HAR NOF GROCERY INC,1000,HAR NOF GROCERY,4607,650
00000000-0000-0000-71A0-01BBC76A58AB,732020,Store,JAC,FRESH MEAT DELI CORP,500,FRESH MEAT DELI,103,894
00000000-0000-0000-EE67-B2F7F5906101,619737,Store,A,LOAGUE HERMAN,1500,KINGSTON CANDY STORE,1088,894
00000000-0000-0000-816F-E31FC34DAC01,060362,Store,JABC,TOPS PT LLC,28000,TOPS 270,64,220
00000000-0000-0000-3FB1-3A7D5A22926E,708472,Store,A,KING 530 DISCOUNT INC,5000,KING 530 DISCOUNT,532,307
00000000-0000-0000-0A6F-B4B3628F33E4,725416,Store,JACK,OSLO COFFEE ROASTERS INC,2000,OSLO COFFEE ROASTERS,473,894
00000000-0000-0000-D45E-3CFD5DB8C907,474335,Store,JAC,ALZOOMA NY INC,1200,7-ELEVEN STORE 16361E,33,1022
00000000-0000-0000-6BD0-BF366EC6B788,738459,Store,JAC,FORMAGGIO ESSEX LLC,500,FORMAGGIO ESSEX,88,749
00000000-0000-0000-D178-910C8F9B2FB6,609436,Store,A,ARYA PHARMACY CORP,2500,HEALTHCARE PHARMACY,567,307
00000000-0000-0000-0991-31D6328D57F9,055251,Store,JAW,KING FERRY WINERY INC,4000,TRELEAVEN,658,81
00000000-0000-0000-AF21-D25DE312903F,730955,Store,A,C & D DOLLAR DEAL INC,2800,C & D DOLLAR DEAL,172,749
00000000-0000-0000-2253-5FC08E4A393B,720096,Store,JAC,BOLLA OPERATING LI CORP,200,KINGS BALDWIN C STORE,1738,62
00000000-0000-0000-8896-2BC651D3321E,287880,Store,JAC,KHURANA RAVI K,2000,7-ELEVEN FD STR 11160,85,59
00000000-0000-0000-7B43-4FF88D6DF733,612856,Store,JAC,METROPOLITAN FISH MARKET INC,1000,METROPOLITAN FISH,635,894
00000000-0000-0000-4450-F0F2F53FE730,752575,Store,JAC,DON RAUL CORP,0,DON RAUL DELI GROCERY,301,307
00000000-0000-0000-BB57-FF3819E5B2A9,470358,Store,JAD,KSJ ENTERPRISES INC,2750,BRIGHTWATERS BEVERAGE,242,1019
00000000-0000-0000-0041-2F49D82BFF78,095247,Store,JABC,BORDER VIEW ENTERPRISES INC,3150,BORDER VIEW GROCERY,2018,11
00000000-0000-0000-4417-F98D4F38D112,755870,Store,A,RZW CONVENIENCE CORP,640,TRACK SIDE SMOKE SHOP,57,59
00000000-0000-0000-3949-B3D057931EFA,722146,Store,JAC,TEJEDA BROS FOOD CORP,700,TEJEDA BROS FOOD,72-69,196
00000000-0000-0000-ACDA-5B80C93D63FA,615841,Store,JACK,SATMAR MEAT OF CONG YETEV LEV INC,2000,SATMAR MEAT,82,894
00000000-0000-0000-B894-8A70ED05FC0D,610077,Store,JABC,3 SISTERS DELI GROCERY NY CORP,2000,3 SISTERS DELI GROCERY,269,894
00000000-0000-0000-6BB3-84879A28C1CE,425179,Store,JAC,STEWARTS SHOPS CORP,3000,STEWARTS SHOP 183,1737,104
00000000-0000-0000-A818-D35574AC4373,415421,Store,JABC,PRICE CHOPPER OPERATING CO INC,65000,PRICE CHOPPER 112,15,1009
00000000-0000-0000-6DE8-DB1FBB8F12FB,752560,Store,JAC,SWEET DELI MINIMART CORP,0,SWEET DELI MINIMART,112-30,196
00000000-0000-0000-17A5-A2BCF61EC024,716610,Store,JAC,3 BROS DELI & GROCERY NY CORP,1200,3 BROS DELI & GROCERY,6409,894
00000000-0000-0000-FEA9-6D22E5DF048A,750066,Store,JAC,TJ DELI & GRILL CORP,800,TJ DELI & GRILL,1920,585
00000000-0000-0000-DBA1-4929199C9FB0,756077,Store,JAC,SUZIE QS COOKIES CORP,400,SUZIE QS COOKIES,132,884
00000000-0000-0000-E16F-C682FC67467D,752394,Store,JAC,3334 LA SIRENA SUPERMARKET INC,4000,LA SIRENA SUPERMARKET,3334,894
00000000-0000-0000-B2A9-DB4C032C00ED,713952,Store,A,DISCOUNT CRAZE INC,2200,DISCOUNT CRAZE,940,307
00000000-0000-0000-1C55-34F23DE5A3B5,610124,Store,JAC,DAVID&SONS FOOD CORP,8000,C TOWN,241,894
00000000-0000-0000-3336-224432EA38FF,617044,Store,JAC,ALL FRESH SUPERMARKET INC,1200,ALL FRESH SUPERMARKET,46,894
00000000-0000-0000-D9A3-31152C5FFFBB,557792,Store,JAC,CHERRY LAWN FARM INC,2900,CHERRY LAWN MARKET,815,960
00000000-0000-0000-10FC-3C9AB29DA1B6,478021,Store,JAC,BABYLON VILLAGE MEAT MARKET INC,1500,BABYLON VILLAGE MT MKT,85,1023
00000000-0000-0000-74AB-02313439A0CD,604124,Store,JAC,TWIN MOUNT SERVICE STATION INC,800,TWIN MOUNT SERVICE,3333,307
00000000-0000-0000-67DF-B7696DE9A1BB,738724,Store,A,DOLGEN NEW YORK LLC,7263,DOLLAR GENERAL  19989,2232,562
00000000-0000-0000-9284-3DEB67A22C72,755868,Store,A,SHORTY CONVENIENCE&SMOKESHOP CORP,0,SHORTY CONVENIENCE&SMOK,2901,196
00000000-0000-0000-4D18-1E170F6531A6,750410,Store,JAC,OCOA DELI GROCERY INC,1000,OCOA DELI GROCERY,1201,307
00000000-0000-0000-5038-7C59779A07FB,716731,Store,JAC,CST NEW YORK LLC,0,CIRCLE K 4707609,1053,988
00000000-0000-0000-5788-3AB11D4B6D88,745517,Store,JAC,SOFI NY CORP,800,SOFIA GOURMET,66-47,196
00000000-0000-0000-E91C-F837A2B07091,722561,Store,JAC,SONBYRNE SALES INC,4400,BYRNE DAIRY  119 S BAY,5723,704
00000000-0000-0000-B0FD-977387C0CED5,742029,Store,A,DOLGEN NEW YORK LLC,9346,DOLLAR GENERAL  20891,3357,655
00000000-0000-0000-A96E-E3B3F17F48FF,715411,Store,JAC,JTP GAS INC,400,JTP GAS,139,62
00000000-0000-0000-EAC9-97AB1C3F3E11,750017,Store,JAC,PAPIN MINI MARKET CORP,0,PAPIN MINI MARKET,259,894
00000000-0000-0000-32C6-B7C4931F4B10,724442,Store,A,AB QUICK SHOP INC,1000,AB QUICK SHOP,352,300
00000000-0000-0000-7C7B-CBDF1AD9E7B6,753577,Store,A,AMAZING COMMUNITY PHARMACY LLC,0,AMAZING PHARMACY,595,307
00000000-0000-0000-18BB-D30005DA225A,741655,Store,JAC,SAN JUDE DELI AND GROCERY CORP,1500,SAN JUDE DELI AND GROCE,3784,196
00000000-0000-0000-4DF4-43FE1997DEAF,130728,Store,JAC,STANFORDVILLE GROCERY INC,1750,STANFORDVILLE GROCERY,5886,606
00000000-0000-0000-5380-259985FE2B43,739004,Store,JAC,EL DESECHO DELI GROCERY CORP,0,EL DESECHO DELI GROCERY,1874,894
00000000-0000-0000-A840-2E27467A361D,719704,Store,JAC,SK INTERNATIONAL GROUP INC,4000,BELARUS,495,894
00000000-0000-0000-83FE-D24E59A843A6,608019,Store,A,WALGREEN EASTERN CO INC,3000,WALGREENS 11172,1371,307
00000000-0000-0000-EECA-7961EF85585A,551526,Store,JAC,ROOZ INC,2500,DB MART,370,976
00000000-0000-0000-2FD0-79D7C0483DA6,734651,Store,JAC,HIGH CLASS DELI CORP,2000,HIGH CLASS DELI,1173,894
00000000-0000-0000-6DE4-B8CBF7816FAE,633845,Store,A,WALGREEN EASTERN CO INC,10000,WALGREENS 5051,219-14,196
00000000-0000-0000-33F7-EEC892BBFB75,738714,Store,JAC,DENKYL COMFORT,1200,ALL NATION AFRICAN MKT,1750,1019
00000000-0000-0000-4EAC-B11F0C12B476,740762,Store,A,LWIN FAMILY CO LLC,600,HISSHO SUSHI@STOP&SHOP ,57-01,1019
00000000-0000-0000-F7E4-9F1D30E7B9FD,704271,Store,JAC,HONEYBAKED HAM CO LLC THE,3000,HONEYBAKED HAM CO,69,834
00000000-0000-0000-96B3-7C2AD7508E9A,707307,Store,JAC,KISSENA FISH LLC,300,KISSENA FISH,72-15,196
00000000-0000-0000-6849-792012FA54CB,195045,Store,JAC,STEWARTS SHOPS CORP,2000,STEWARTS SHOP 161,52,766
00000000-0000-0000-1A21-20C69292C02D,729954,Store,JACD,FINDING HOME FARMS LLC,6000,FINDING HOME FARMS,140,876
00000000-0000-0000-04CB-A7433D0E9C51,472872,Store,JABC,PINES PANTRY INC,5000,PINES PANTRY,57,1022
00000000-0000-0000-D8BC-3D4941D6619C,754028,Store,A,G-HILL DELI GROCERY LLC,900,G-HILL DELI GROCERY,751,307
00000000-0000-0000-8AD3-A3AD610334AC,736416,Store,JAC,BEACH CHANNEL MEAT & PRODUCE CORP,10000,SHOP FAIR SUPERMARKET,1329,196
00000000-0000-0000-9180-7447062BD2FA,600246,Store,JABC,564 GROCERY INC,8000,C TOWN,564,307
00000000-0000-0000-B0D9-0B9D2C86CB2D,736425,Store,JAC,EL SITIO  2 DELI GROCERY CORP,1200,EL SITIO  2 DELI GROCER,954,307
00000000-0000-0000-3A44-8DFC5DAD0CF7,745215,Store,JAC,HAPPY FARM LAKEVILLE INC,2000,HAPPY FARM,787,60
00000000-0000-0000-7438-99AAAF16E898,702570,Store,JAC,WAL-MART STORES EAST LP,0,WAL-MART 5282,3800,548
00000000-0000-0000-1E17-13D9A2FE4628,510606,Store,A,KOENIG & KOENIG INC,4000,HIGHLAND BEVERAGE,3,423
00000000-0000-0000-B62A-E9526BDEFCF0,703381,Store,JAC,NEW APPLE DELI & GROCERY INC,0,BIG APPLE DELI & GROCER,93,948
00000000-0000-0000-209F-91627AEAF4FA,626687,Store,A,DUANE READE ET AL PTRS,5000,DUANE READE 14318,300,749
00000000-0000-0000-FB3B-97F358D7EB0F,726621,Store,JAC,MASON SUPERMARKET CORP,0,MANOR MARKET,4775,955
00000000-0000-0000-9C94-9CA4609AA6E7,746543,Store,JAC,MOTHERS DELI INC,0,MOTHERS DELI,395,307
00000000-0000-0000-DC4D-842530EE3BF9,751066,Store,JAC,95 NUTRITION LLC,0,95 NUTRITION,400,799
00000000-0000-0000-1B22-5373D4AEC03F,311140,Store,JACD,DRESCHER MANAGEMENT GROUP INC,50000,PAUL DELIMA,7546,703
00000000-0000-0000-3B1B-6169F8F86C71,603833,Store,JAC,OWUO ENTERPRISES INC,1500,OWUO ENTERPRISES,60,307
00000000-0000-0000-B3ED-D0AAFEA71DF2,744181,Store,A,WAN JIA GROCERY INC,1000,WAN JIA GROCERY,5810,894
00000000-0000-0000-8F87-E367D4924398,282558,Store,JAC,KARIM CHAUDHRY KASHIF,2000,7 ELEVEN STORE 11178 E,50,59
00000000-0000-0000-6891-2BD63673C23A,606690,Store,JAC,F&K FOOD CENTER CORP,2000,F&K FOOD CENTER,2837-2839,307
00000000-0000-0000-4A46-AB178116E276,614601,Store,A,KAHAN SUPERETTE INC,1200,KAHANS SUPERETTE,317,894
00000000-0000-0000-5226-42EF40814DC9,748128,Store,JAC,MIRABITO HOLDINGS INC,0,MIRABITO STORE  32,414,690
00000000-0000-0000-C5EB-E242344EEFB5,740468,Store,JAC,HILCENA FAMILY MINI-MARKET CORP,1250,HILCENA FAMILY MINI-MAR,105-20,196
00000000-0000-0000-0510-C718F87587B9,746886,Store,JAC,MIANDAV FOOD CORP,8000,FOOD UNIVERSE MARKET PL,1187,307
00000000-0000-0000-AA18-0A054B518276,608105,Store,A,LEESA CANDY STORE,500,LEESA CANDY STORE,980,307
00000000-0000-0000-4471-F0A64BECDCFA,380285,Store,A,YANKEE ONE DOLLAR STORES INC,5000,YANKEE ONE DOLLAR STORE,79,110
00000000-0000-0000-373F-2F8B99DB896C,741969,Store,JAC,BOLLA OPERATING CORP,0,KINGS 2525 VICTORY C-ST,2525,585
00000000-0000-0000-598F-F4A3F7B3BFDC,500307,Store,JAC,HOMETOWN MARKETS LLC,0,P&C FRESH MARKET,315,708
00000000-0000-0000-176C-8870A5ABBCBD,474778,Store,A,DOLLAR TREE STORES INC,12000,DOLLAR TREE  4599,597,1022
00000000-0000-0000-E67A-28A3DFD6F78C,030180,Store,JABC,WAL-MART STORES EAST LP,21500,WAL-MART SUPER CTR 1835,2405,937
00000000-0000-0000-DFCA-24132B1FA920,724020,Store,JAC,1532 AMSTERDAM FOOD CORP,1800,1532 AMSTERDAM  FOOD,1532,749
00000000-0000-0000-1D8C-10D7B29B46DD,727241,Store,JAC,THE LOCAL EXPRESS MART INC,1800,THE LOCAL EXPRESS MART,157,968
00000000-0000-0000-0BEB-8B8CCBC0ACA1,730767,Store,A,TARGET CORPORATION,48000,TARGET STORE T3259,101,60
00000000-0000-0000-7CB1-7D04BCB292F9,752970,Store,JAC,GKK DELI CORP,2000,GKK DELI,316,894
00000000-0000-0000-F223-A062605D5FC2,614959,Store,JAC,OCEAN FRUIT AND SUPERMARKET INC,2000,OCEAN FRUIT & SUPERMRKT,1986,894
00000000-0000-0000-5785-F52BD9030D7A,745018,Store,JAC,KEDDIESV LLC,500,KEDDIESV,436,889
00000000-0000-0000-206C-13903C3FEDC9,715748,Store,JAC,ZNA ENTERPRISE INC,1200,FOOD LAB,1,948
00000000-0000-0000-7617-651477989356,749416,Store,JAC,1901 SAFEWAY GOURMET DELI CORP,0,1901 SAFEWAY GOURMET DE,1901,307
00000000-0000-0000-FC3A-DDDFF0E767AE,753792,Store,JAC,CAPTAIN KIWI MARKET CORP,2000,CAPTAIN KIWI MARKET,169-30,196
00000000-0000-0000-E66E-D6162CCF1E45,240136,Store,A,DOLGEN NEW YORK LLC,8100,DOLLAR GENERAL ST  5897,1464,742
00000000-0000-0000-8FDF-5F50435F9E0E,616805,Store,JAC,CHARLES SCATURRO&SONS INC,10000,SCATURRO,6301,894
00000000-0000-0000-A003-19CD321D67C6,739129,Store,JACH,LE BON MAGOT LLC,0,LE BON MAGOT,8595,1012
00000000-0000-0000-881B-B7527788F308,727826,Store,JAC,NEW DYRE DELI CORP,0,NEW DYRE DELI,3805,307
00000000-0000-0000-DC6D-0792390ACDC1,738546,Store,JAC,DANISH ORGANIC 6 INC,1500,DANISH ORGANIC 6,7702,894
00000000-0000-0000-F070-93EF7494B46F,635698,Store,A,TRIPLE M BEVERAGES INC,3000,COLLEGE PT BEVERAGE,122-17,196
00000000-0000-0000-B041-B1CECF263E68,741291,Store,JAC,1990 DELI AND GRILL CORP,0,1990 DELI & GRILL,1990,894
00000000-0000-0000-215B-29851E71C40B,624088,Store,JAC,GRAND CENTURY MARKET INC,2300,GRAND CENTURY MARKET,281,749
00000000-0000-0000-37E1-BDA92C609968,622666,Store,JAC,TERRY-RAM LTD,1800,TERRYS GOURMET,41,749
00000000-0000-0000-4C25-D6FF1CF92C38,705401,Store,JAC,180 LA DELI GROCERY CORP,1100,180 LA DELI GROCERY,180,307
00000000-0000-0000-F20F-8DB3DA3BAA85,500283,Store,A,KPH HEALTHCARE SERVICES  INC.,0,KINNEY DRUGS  100,2255,707
00000000-0000-0000-4E9E-F6F578799C33,626640,Store,JAC,NAMDOR INC,18000,GRISTEDES 511,500,749
00000000-0000-0000-617D-EDF8924E526F,737097,Store,JAC,AAC CONVENIENCE STORE LLC,2000,AAC CONVENIENCE,27,60
00000000-0000-0000-E8F0-7CA157261543,715310,Store,A,FAMILY DOLLAR STORES,0,FAMILY DOLLAR STORE  31,294-304,894
